x,fx
-2.4884884884884886,1.16517962524755355776828778450131e-86
-2.4814814814814814,2.18895730457755105489977324745089e-86
-2.4744744744744747,4.11202592803114388979792738266152e-86
-2.4674674674674675,7.72410904651518691536954730598486e-86
-2.4604604604604603,1.45082422704191399239791040711381e-85
-2.4534534534534536,2.72492719967893925059725424708576e-85
-2.4464464464464464,5.11762619521894900637754993206618e-85
-2.4394394394394396,9.61071321456795720252494822317111e-85
-2.4324324324324325,1.80474531563561958550470088764931e-84
-2.4254254254254253,3.38882640516329511605243031665420e-84
-2.4184184184184185,6.36290823802850851086238603237387e-84
-2.4114114114114114,1.19463374966396410394427820036858e-83
-2.4044044044044046,2.24277921953343965085364771819586e-83
-2.3973973973973974,4.21027760118939364736729642355071e-83
-2.3903903903903903,7.90327772403389890817806829540584e-83
-2.3833833833833835,1.48346019232110647353495714223890e-82
-2.3763763763763763,2.78430320926637226458061283192442e-82
-2.3693693693693696,5.22551347377733177314786455568556e-82
-2.3623623623623624,9.80647808186060631547100490641472e-82
-2.3553553553553552,1.84021527050838371436378703573552e-81
-2.3483483483483485,3.45299148291115345847339521483301e-81
-2.3413413413413413,6.47878430705926409652332821137971e-81
-2.3343343343343346,1.21552109695956828417982156310212e-80
-2.3273273273273274,2.28035399770227117750799405625319e-80
-2.32032032032032,4.27772297887711419179324505923336e-80
-2.3133133133133135,8.02404729650439625954193822454063e-80
-2.3063063063063063,1.50502793871196499085973180052641e-79
-2.2992992992992995,2.82270649541633966084881566736021e-79
-2.2922922922922924,5.29366896250084191810377350966702e-79
-2.285285285285285,9.92698917933741810031408044761466e-79
-2.2782782782782784,1.86143486643884819013629027318436e-78
-2.2712712712712713,3.49017722211405501506319833852979e-78
-2.2642642642642645,6.54359280021287210603637617760902e-78
-2.2572572572572573,1.22674419551427481462352378368501e-77
-2.25025025025025,2.29964355164512024233943752506357e-77
-2.243243243243243,4.31057902244807779222798912583337e-77
-2.2362362362362362,8.07939933292742833907857507735084e-77
-2.2292292292292295,1.51422605971230628799799391019734e-76
-2.2222222222222223,2.83772520147387764913071462390037e-76
-2.215215215215215,5.31762534236790482115584864100133e-76
-2.208208208208208,9.96397679868850455397951955148662e-76
-2.201201201201201,1.86687417424488553373663031934912e-75
-2.194194194194194,3.49755496859208092414917163835336e-75
-2.1871871871871873,6.55210729523455500182189145788874e-75
-2.18018018018018,1.22733803238144434722739590174332e-74
-2.173173173173173,2.29886733709492553198749553566976e-74
-2.166166166166166,4.30556289444477195341400890574651e-74
-2.159159159159159,8.06328588844493273122693848283640e-74
-2.1521521521521523,1.50994125652319407938176393314767e-73
-2.145145145145145,2.82731173554393050723131790358592e-73
-2.138138138138138,5.29362005238667898191687355958862e-73
-2.131131131131131,9.91053359383256839191833333051362e-73
-2.124124124124124,1.85526640714103287325530247840178e-72
-2.1171171171171173,3.47280393452703148702535586575302e-72
-2.11011011011011,6.50008081934212254547374024429906e-72
-2.103103103103103,1.21652635077491302466840926123839e-71
-2.096096096096096,2.27660832144576123935868207568254e-71
-2.089089089089089,4.26009134875212687169188288146429e-71
-2.0820820820820822,7.97100453569090231260475773630367e-71
-2.075075075075075,1.49131885050521339880400857817981e-70
-2.068068068068068,2.78991529490369152079526811748742e-70
-2.061061061061061,5.21884426410725703686677878452875e-70
-2.054054054054054,9.76158214363594204973858229230958e-70
-2.047047047047047,1.82569569106085796371754700763831e-69
-2.04004004004004,3.41427589140230804670079536703947e-69
-2.033033033033033,6.38455474942857221676030618100665e-69
-2.026026026026026,1.19377956273514727742213272897714e-68
-2.019019019019019,2.23192151057400849267620053847191e-68
-2.012012012012012,4.17248401522003766953370261077143e-68
-2.005005005005005,7.79957896707817361263074129086171e-68
-1.997997997997998,1.45783400825214560613611050478757e-67
-1.990990990990991,2.72461509047243564119931090764488e-67
-1.983983983983984,5.09169195039888791683550725126598e-67
-1.976976976976977,9.51434035906540626698987381249384e-67
-1.96996996996997,1.77768398455390930130362111123105e-66
-1.962962962962963,3.32115741498037763346378860560172e-66
-1.955955955955956,6.20416149109345506084546884714346e-66
-1.9489489489489489,1.15887118367807071892453335863513e-65
-1.941941941941942,2.16443910908231119722285217093987e-65
-1.934934934934935,4.04215923611383624034915878310363e-65
-1.927927927927928,7.54812346491168013518715001545068e-65
-1.920920920920921,1.40935952870880675469095638006233e-64
-1.9139139139139139,2.63124633765088462399388002347134e-64
-1.906906906906907,4.91199389106616781669798926835810e-64
-1.8998998998999,9.16875579058061507638012085137364e-64
-1.892892892892893,1.71127162386358570860133471170307e-63
-1.8858858858858858,3.19361914338002468255454361800563e-63
-1.8788788788788788,5.95940084095873000238218082580903e-63
-1.8718718718718719,1.11192895886779252775296261629927e-62
-1.864864864864865,2.07446501802846052804350067570413e-62
-1.857857857857858,3.86980856249927275681568792583105e-62
-1.8508508508508508,7.21816480090015467140232229306217e-62
-1.8438438438438438,1.34622516307063468777762283157174e-61
-1.8368368368368369,2.51050945112298756398019806490053e-61
-1.82982982982983,4.68121844238776625284029542964796e-61
-1.822822822822823,8.72787431534757446668557417036286e-61
-1.8158158158158157,1.62708493896340155693486513146967e-60
-1.8088088088088088,3.03293961000056071332534133753407e-60
-1.8018018018018018,5.65286643893009057899570759101636e-60
-1.7947947947947949,1.05347620869210689927327960128837e-59
-1.787787787787788,1.96305019354038673838497765514533e-59
-1.7807807807807807,3.65753385517231733124605242065476e-59
-1.7737737737737738,6.81389116974860770710629124987162e-59
-1.7667667667667668,1.26926271602112918046458916333726e-58
-1.7597597597597598,2.36405156610709045457099893076390e-58
-1.7527527527527527,4.40261850872360731115996148702435e-58
-1.7457457457457457,8.19810435595365751607580985772257e-58
-1.7387387387387387,1.52638360459816951307631678010009e-57
-1.7317317317317318,2.84158980568812274767439690159263e-57
-1.7247247247247248,5.28939619269104753982837763798699e-57
-1.7177177177177176,9.84458468694104249488602188434158e-57
-1.7107107107107107,1.83203958800682787600925038044424e-56
-1.7037037037037037,3.40892951699240445055557077965029e-56
-1.6966966966966968,6.34229526988826669311046294661124e-56
-1.6896896896896898,1.17983074214179882613791017647264e-55
-1.6826826826826826,2.19450875660326716591830663965783e-55
-1.6756756756756757,4.08130286722773101869718510743595e-55
-1.6686686686686687,7.58933560740937117443735753207996e-55
-1.6616616616616617,1.41108002884437622236188403898919e-54
-1.6546546546546548,2.62326403632863789331723279667968e-54
-1.6476476476476476,4.87611962748907021260973092009781e-54
-1.6406406406406406,9.06250359687714169524690640516238e-54
-1.6336336336336337,1.68408119683156770700486605993238e-53
-1.6266266266266267,3.12909213643374992240870461617343e-53
-1.6196196196196195,5.81317842348091170887971128456816e-53
-1.6126126126126126,1.07981265664549531928166155074494e-52
-1.6056056056056056,2.00549742123921962558109797777566e-52
-1.5985985985985987,3.72421035782014162259093623324469e-52
-1.5915915915915917,6.91487226026881102264192431920704e-52
-1.5845845845845845,1.28372333550323779524063810870707e-51
-1.5775775775775776,2.38284324138172426630992854556520e-51
-1.5705705705705706,4.42237647512301255945330674603614e-51
-1.5635635635635636,8.20637923954500733578142877245708e-51
-1.5565565565565567,1.52258838478853855646478150234974e-50
-1.5495495495495495,2.82454121020947654581234792018956e-50
-1.5425425425425425,5.23898555095145076708970515101435e-50
-1.5355355355355356,9.71582689028626096488799044226573e-50
-1.5285285285285286,1.80154456741264199938624321164517e-49
-1.5215215215215214,3.33996803767815913663813322781206e-49
-1.5145145145145145,6.19114598733488590186885923137574e-49
-1.5075075075075075,1.14744156845152651711856777649681e-48
-1.5005005005005005,2.12627910475004580141848171688874e-48
-1.4934934934934936,3.93948517500943833061148905793247e-48
-1.4864864864864864,7.29772537604530287695916930597105e-48
-1.4794794794794794,1.35164841306274356664115622806633e-47
-1.4724724724724725,2.50303809435902790770193050559468e-47
-1.4654654654654655,4.63444773464200083949449057970109e-47
-1.4584584584584586,8.57935480022345373329521502733234e-47
-1.4514514514514514,1.58794943786349404004973892127980e-46
-1.4444444444444444,2.93861975549860157863359880654717e-46
-1.4374374374374375,5.43718451283530777837062787790540e-46
-1.4304304304304305,1.00583782093980161308138415035823e-45
-1.4234234234234235,1.86039136250353211882025711959079e-45
-1.4164164164164164,3.44034794324791865366966013586896e-45
-1.4094094094094094,6.36094071442150915556664835082244e-45
-1.4024024024024024,1.17587314098063307394744287086968e-44
-1.3953953953953955,2.17329629101520352850541000263113e-44
-1.3883883883883883,4.01602071798032607342156795842470e-44
-1.3813813813813813,7.41977382575065265685848339134325e-44
-1.3743743743743744,1.37057331862571355419673704903532e-43
-1.3673673673673674,2.53122013598537749718801218924452e-43
-1.3603603603603605,4.67382814122362669768035958551903e-43
-1.3533533533533533,8.62839201762903852759547327885539e-43
-1.3463463463463463,1.59257692449316118781224047188914e-42
-1.3393393393393394,2.93889108129616460942875368203330e-42
-1.3323323323323324,5.42223294435731567310774620001388e-42
-1.3253253253253254,1.00019235856140921946151771999608e-41
-1.3183183183183182,1.84458482298114742856071212337610e-41
-1.3113113113113113,3.40112434582505224287375946857571e-41
-1.3043043043043043,6.26980735182859783943098495785051e-41
-1.2972972972972974,1.15556053801331796952670499704160e-40
-1.2902902902902904,2.12930082633557671063800191491883e-40
-1.2832832832832832,3.92270940406713246926997159482411e-40
-1.2762762762762763,7.22501922196533615554555303546067e-40
-1.2692692692692693,1.33043781052891175112731465633090e-39
-1.2622622622622623,2.44935525970559196501167623533473e-39
-1.2552552552552552,4.50826589496300611063422241709442e-39
-1.2482482482482482,8.29596090110388820556967263246589e-39
-1.2412412412412412,1.52623769682193505942820993545310e-38
-1.2342342342342343,2.80720943918126807682083255228229e-38
-1.2272272272272273,5.16206477432417313512689966931081e-38
-1.2202202202202201,9.49001489445856273205101796722734e-38
-1.2132132132132132,1.74423076686385233513981817140291e-37
-1.2062062062062062,3.20503938012106686213172461777671e-37
-1.1991991991991993,5.88781191608738414976987782796269e-37
-1.1921921921921923,1.08134517807156403517527645005410e-36
-1.1851851851851851,1.98547003876575781658692083971985e-36
-1.1781781781781782,3.64459758703112937185090149787383e-36
-1.1711711711711712,6.68839242807884279075799679744548e-36
-1.1641641641641642,1.22709578903262534820597139982176e-35
-1.1571571571571573,2.25070385431491269665650609607194e-35
-1.15015015015015,4.12705257865296364989486406628392e-35
-1.1431431431431431,7.56557550818349514636317719830654e-35
-1.1361361361361362,1.38650932888768939821475760973248e-34
-1.1291291291291292,2.54027649080534416147893629646234e-34
-1.122122122122122,4.65280692258981831931071170539583e-34
-1.115115115115115,8.51968181434238889239895078648225e-34
-1.1081081081081081,1.55956847095449678651336569808449e-33
-1.1011011011011012,2.85401755027607239895416763496648e-33
-1.0940940940940942,5.22129603823355325503443461482583e-33
-1.087087087087087,9.54921813396555444482597478087051e-33
-1.08008008008008,1.74591633923579021836044680362323e-32
-1.073073073073073,3.19112216880718908317879060419491e-32
-1.0660660660660661,5.83077190982306661927554294451693e-32
-1.0590590590590592,1.06504876703518045262653418754006e-31
-1.052052052052052,1.94478643970807261104149674766919e-31
-1.045045045045045,3.55002532230239437889237808818187e-31
-1.038038038038038,6.47807814926453626468359849648538e-31
-1.031031031031031,1.18171885330568043447674963804373e-30
-1.0240240240240241,2.15493118702642510468599099339992e-30
-1.017017017017017,3.92827496856302942455847494259086e-30
-1.01001001001001,7.15842554775817013981973108716939e-30
-1.003003003003003,1.30400179862011882808509033077820e-29
-0.9959959959959961,2.37455238632123667376435493596610e-29
-0.9889889889889889,4.32241043416958449470372954299251e-29
-0.9819819819819822,7.86518030145492073951535718052912e-29
-0.974974974974975,1.43063055535180375037451489679087e-28
-0.9679679679679678,2.60123803602337819900827191147623e-28
-0.9609609609609611,4.72785427505242743825115892978920e-28
-0.9539539539539539,8.58968037841146043689489876660019e-28
-0.9469469469469471,1.55997039750719929421787602651838e-27
-0.93993993993994,2.83191087279874587297807771619475e-27
-0.9329329329329328,5.13882771996593856652703260763104e-27
-0.925925925925926,9.32109882965794475267799004483680e-27
-0.9189189189189189,1.68999728977743176611214822075593e-26
-0.9119119119119121,3.06279511292648905915729143565077e-26
-0.9049049049049049,5.54830160809409713655263295764657e-26
-0.8978978978978978,1.00463759674078309590163117098299e-25
-0.890890890890891,1.81828955396943983926026427548897e-25
-0.8838838838838838,3.28940875553957461227249753171128e-25
-0.8768768768768771,5.94799626326919363024319630586313e-25
-0.8698698698698699,1.07502448703273200929291075412997e-24
-0.8628628628628627,1.94203726958842718877754446267933e-24
-0.855855855855856,3.50658946904651101176208678282510e-24
-0.8488488488488488,6.32844475617418611014790028718946e-24
-0.8418418418418421,1.14153761552592864791670950875802e-23
-0.8348348348348349,2.05807404604353172630099885359410e-23
-0.8278278278278277,3.70856231609380082124887179254119e-23
-0.820820820820821,6.67913418159919287031320353072432e-23
-0.8138138138138138,1.20226677990896779365744882825902e-22
-0.8068068068068066,2.16293568560907483827999641120448e-22
-0.7997997997997999,3.88905718725547651321236340012932e-22
-0.7927927927927927,6.98873855765739255925937239690229e-22
-0.785785785785786,1.25517033398746016447489839263591e-21
-0.7787787787787788,2.25294969793163633478623882304944e-21
-0.7717717717717716,4.04148258986730323336876947565754e-21
-0.7647647647647648,7.24545434180526536670174484189032e-21
-0.7577577577577577,1.29813963218906674022145820191467e-20
-0.7507507507507509,2.32435850163859684427037803777275e-20
-0.7437437437437437,4.15916015099032370044235982559622e-20
-0.7367367367367366,7.43744495844528968352170618360696e-20
-0.7297297297297298,1.32908296833305317946927634033753e-19
-0.7227227227227226,2.37347733689182145231853551542397e-19
-0.7157157157157159,4.23562063805424458449205259150040e-19
-0.7087087087087087,7.55339380022227934036587722565325e-19
-0.7017017017017015,1.34602853470671269773058427793236e-18
-0.6946946946946948,2.39688532200859293097764622135271e-18
-0.6876876876876876,4.26495733162775678275218356673867e-18
-0.6806806806806809,7.58315568029400262647352385428728e-18
-0.6736736736736737,1.34724412542573475516099720309023e-17
-0.6666666666666665,2.39164467877901749241977206468760e-17
-0.6596596596596598,4.24222616596842509438262374632521e-17
-0.6526526526526526,7.51848467714696823448132046892129e-17
-0.6456456456456459,1.33136906094653983248997354085294e-16
-0.6386386386386387,2.35553897369843865312701522493536e-16
-0.6316316316316315,4.16387432097482546301417107690357e-16
-0.6246246246246248,7.35380206588812283155667146544416e-16
-0.6176176176176176,1.29755119726457710239876232352546e-15
-0.6106106106106108,2.28731645181701020097223245955537e-15
-0.6036036036036037,4.02817028450438272024937997186036e-15
-0.5965965965965965,7.08695237628471105404520831916510e-15
-0.5895895895895897,1.24557907148671012513135903209801e-14
-0.5825825825825826,2.18691952031759790717773027282513e-14
-0.5755755755755758,3.83559950423156619435981219740653e-14
-0.5685685685685686,6.71987995767210271749309044303013e-14
-0.5615615615615615,1.17599650341085875176396809221865e-13
-0.5545545545545547,2.05567671926850596284388068980711e-13
-0.5475475475475475,3.58918168819980425462605511892883e-13
-0.5405405405405403,6.25914485465676162885033804629010e-13
-0.5335335335335336,1.09018472438612641723821384793481e-12
-0.5265265265265264,1.89642987286000549705394838636508e-12
-0.5195195195195197,3.29466007354356971801613195467523e-12
-0.5125125125125125,5.71618811485714593705864830285046e-12
-0.5055055055055053,9.90395870143798443439325665860997e-12
-0.4984984984984986,1.71356754004073827307130500368260e-11
-0.4914914914914914,2.96051141709762224494709812757816e-11
-0.48448448448448467,5.10725629530522932101815919659478e-11
-0.4774774774774775,8.79722085730567373706572614480603e-11
-0.4704704704704703,1.51293753476416437312382355430781e-10
-0.46346346346346357,2.59773016756295782330676762443809e-10
-0.4564564564564564,4.45290668390137703150382271232544e-10
-0.44944944944944965,7.61987221889750631349553084184456e-10
-0.44244244244244246,1.30161735290309335049021799909758e-9
-0.4354354354354353,2.21935333354723887812692387178637e-9
-0.42842842842842854,3.77704218222022439116410926590465e-9
-0.42142142142142136,6.41553758574468474125150396245190e-9
-0.4144144144144146,1.08753282884795882399722783581581e-8
-0.40740740740740744,1.83971558358721585474204146758523e-8
-0.40040040040040026,3.10547041855235081241987388107640e-8
-0.3933933933933935,5.23046541131785860053102216896682e-8
-0.38638638638638634,8.78932739994411004589844765986249e-8
-0.3793793793793796,1.47345763342657190715059931665329e-7
-0.3723723723723724,2.46404572123988101085813856552504e-7
-0.36536536536536524,4.11007061196751506159896878303834e-7
-0.3583583583583585,6.83749928913094372106323821399922e-7
-0.3513513513513513,1.13435363251661721067916462064104e-6
-0.3443443443443446,1.87653157813870155054279098553990e-6
-0.3373373373373374,3.09506523613790651820187806473406e-6
-0.3303303303303302,5.08905932561967291997667396063152e-6
-0.3233233233233235,8.34070924124477585627138550379771e-6
-0.3163163163163163,0.0000136240632766470305894489058133098
-0.30930930930930955,0.0000221760971764930036931583188616985
-0.3023023023023024,0.0000359642312702622013278989624625739
-0.2952952952952952,0.0000581020559906837724257384050081349
-0.28828828828828845,0.0000934910748195793538104397472040403
-0.28128128128128127,0.000149804267524220875685848290589783
-0.2742742742742741,0.000238981948067980900393494377657245
-0.26726726726726735,0.000379487834943967710523148716297134
-0.26026026026026017,0.000599680967841710510086202915936246
-0.25325325325325343,0.000942805722594244192998009818329040
-0.24624624624624625,0.00147429656860340946142587673102559
-0.23923923923923907,0.00229234356090132572876305332334419
-0.23223223223223233,0.00354297073010552842488262657425163
-0.22522522522522515,0.00544123291097129042369400978323368
-0.2182182182182184,0.00830050627747193082739904127492960
-0.21121121121121122,0.0125721674337933517694875334233910
-0.20420420420420404,0.0188981034798625385171977490333692
-0.1971971971971973,0.0281782691712812861027720697877289
-0.19019019019019012,0.0416545986843969268300660719200192
-0.18318318318318338,0.0610105524045802031032576428065953
-0.1761761761761762,0.0884818687893451460107029263162943
-0.16916916916916902,0.126968049187008304921699439928850
-0.16216216216216228,0.180125126826761753453813634575718
-0.1551551551551551,0.252408069531773361079983484683105
-0.14814814814814836,0.349016221000137292125825483106643
-0.14114114114114118,0.475679445555860128175936888312731
-0.134134134134134,0.638210419206857203223976900409587
-0.12712712712712726,0.841747413274398687530742619437640
-0.12012012012012008,1.08963336167154558042001607091733
-0.11311311311311334,1.38193546540499663012481754950989
-0.10610610610610616,1.71371928112408832301167805184584
-0.09909909909909898,2.07335860440762201459214301188906
-0.09209209209209224,2.44137326485172827758149816920393
-0.08508508508508505,2.79048887760361172726107422479961
-0.07807807807807832,3.08769903449765308691411003847009
-0.07107107107107113,3.29891980517550090168209469244194
-0.06406406406406395,3.39618206595354943350155679680748
-0.057057057057057214,3.36612785253472009685453686118641
-0.05005005005005003,3.21707045279381236051095711479520
-0.04304304304304285,2.98075893688172060920081522422414
-0.03603603603603611,2.70551173213806309783972209037485
-0.02902902902902893,2.44080254075439929649483643230370
-0.022022022022022192,2.21944059340946869210422528482957
-0.01501501501501501,2.04839104164723880972994275844426
-0.008008008008007828,1.91586233535959160851927047800030
-0.0010010010010010895,1.80768296322914646966050282374452
0.006006006006006093,1.71568313569722258203364072532105
0.01301301301301283,1.63559136678433199250877465536122
0.020020020020020013,1.56474160020150689276887009064600
0.027027027027027195,1.50130472427329555971771766080740
0.03403403403403393,1.44395674568379987934129613724986
0.041041041041041115,1.39170291928948270101430133940467
0.04804804804804785,1.34377455764724390002634086209846
0.055055055055055035,1.29956427881115798894756213665341
0.06206206206206222,1.25858332572959140718082867135365
0.06906906906906896,1.22043233931422396109543346820430
0.07607607607607614,1.18478071889797874476984197816645
0.08308308308308288,1.15135167055368349464230168413006
0.09009009009009006,1.11991113966005773721923650611031
0.09709709709709724,1.09025946529892394507859044321048
0.10410410410410398,1.06222498459540936852144104690710
0.11111111111111116,1.03565906114776607941547782254535
0.1181181181181179,1.01043217124988923869515330765179
0.12512512512512508,0.986430787717834534749703106488910
0.13213213213213226,0.963554873271030677755187310691262
0.139139139139139,0.941715845433355924479520530768421
0.14614614614614618,0.920834910206910586936813913982632
0.15315315315315292,0.900841687063831795676652041638726
0.1601601601601601,0.881673066190662988476906964501462
0.16716716716716729,0.863272252464996315589869836680471
0.17417417417417402,0.845587960740629488736388121057443
0.1811811811811812,0.828573734626416103892879068477365
0.18818818818818794,0.812187366736363719892063704909386
0.19519519519519513,0.796390402839498987312447378375186
0.2022022022022023,0.781147715788225299140515548744860
0.20920920920920905,0.766427137799954873588521300560039
0.21621621621621623,0.752199141789745386767316877538307
0.2232232232232234,0.738436564135146696914052007249477
0.23023023023023015,0.725114362598385856311235580230238
0.23723723723723733,0.712209404210687776207195645622627
0.24424424424424407,0.699700278795997585832179415504773
0.25125125125125125,0.687567134520349324914880221296365
0.25825825825825843,0.675791532432394350682230756239565
0.26526526526526517,0.664356317436139817031348751260745
0.27227227227227235,0.653245503529323137543958784676566
0.2792792792792791,0.642444171465996949464785127359659
0.2862862862862863,0.631938377272502095384273857311131
0.29329329329329346,0.621715070272219472638102005058828
0.3003003003003002,0.611762019464220727649024054917658
0.3073073073073074,0.602067747260782668044434059417952
0.3143143143143141,0.592621469723808499236550883075463
0.3213213213213213,0.583413042554743694449000192017922
0.3283283283283285,0.574432912190095344483966976041900
0.3353353353353352,0.565672071437843067448222804549347
0.3423423423423424,0.557122019161303500070161317203037
0.34934934934934914,0.548774723578192553256267969535640
0.3563563563563563,0.540622588795295612475129158347771
0.3633633633633635,0.532658424244681190790621000212256
0.37037037037037024,0.524875416726746503243328170186615
0.3773773773773774,0.517267104799582729304513142508786
0.38438438438438416,0.509827355283885148166172234907134
0.39139139139139134,0.502550341678547852430834585629818
0.3983983983983985,0.495430524304773168459192913923008
0.40540540540540526,0.488462632016353254702417567964691
0.41241241241241244,0.481641645331223439730863345389152
0.4194194194194192,0.474962780854712902123498217476765
0.42642642642642636,0.468421476878413071617847629945546
0.43343343343343355,0.462013380050534118230268820323711
0.4404404404404403,0.455734333024150283026490517978216
0.44744744744744747,0.449580362999100224452626745251674
0.4544544544544542,0.443547671081611844603450077737304
0.4614614614614614,0.437632622393091067264830689834191
0.46846846846846857,0.431831736866112923214304537088141
0.4754754754754753,0.426141680671500475130594921863125
0.4824824824824825,0.420559258225635812273264232792609
0.48948948948948967,0.415081404731839340104907994199996
0.4964964964964964,0.409705179213851047586265881763390
0.5035035035035036,0.404427758003233955854700356765371
0.5105105105105103,0.399246428645913321154938660994536
0.5175175175175175,0.394158584196108484512121034592055
0.5245245245245247,0.389161717868687158570298419399781
0.5315315315315314,0.384253418023436730115933886734655
0.5385385385385386,0.379431363457005426134615940874611
0.5455455455455454,0.374693318980296891137504141102451
0.5525525525525525,0.370037131260930167900758079748554
0.5595595595595597,0.365460724912062685787320558237038
0.5665665665665665,0.360962098810373503240839156196141
0.5735735735735736,0.356539322627388796332193875539900
0.5805805805805804,0.352190533559585837863156188975548
0.5875875875875876,0.347913933243843977454116492420931
0.5945945945945947,0.343707784845863901700727234208172
0.6016016016016015,0.339570410310114075990495168676896
0.6086086086086087,0.335500187760739819428696131214125
0.6156156156156154,0.331495549043662167790087548772841
0.6226226226226226,0.327554977400813734842768245268795
0.6296296296296298,0.323677005268137222098445603165214
0.6366366366366365,0.319860212189568489652125157771810
0.6436436436436437,0.316103222839796265634896503333338
0.6506506506506504,0.312404705149105190710856626858509
0.6576576576576576,0.308763368524073041550507055345335
0.6646646646646648,0.305177962158343524957382676743768
0.6716716716716715,0.301647273428082702704413845695813
0.6786786786786787,0.298170126367106526195317107184349
0.6856856856856854,0.294745380217007998845496535354184
0.6926926926926926,0.291371928047919003779260594680296
0.6996996996996998,0.288048695445846725570170258666089
0.7067067067067065,0.284774639262780256885229288824054
0.7137137137137137,0.281548746426020872470327573464855
0.7207207207207209,0.278370032803419691981584316047628
0.7277277277277276,0.275237542121414060821607831962793
0.7347347347347348,0.272150344932958654848620160960579
0.7417417417417416,0.269107537632631254576467164574684
0.7487487487487487,0.266108241516356665259541672474665
0.7557557557557559,0.263151601883361963589184433296421
0.7627627627627627,0.260236787178114155882410022346429
0.7697697697697699,0.257362988170133683363734281845884
0.7767767767767766,0.254529417169706376537550646302027
0.7837837837837838,0.251735307277628668196602028955510
0.790790790790791,0.248979911667242088642584444110598
0.7977977977977977,0.246262502897106190347709241578074
