x,fx
-2.9495949594959496,9.88943016349689005297687693737e-105
-2.948894889488949,1.05359795551692726871271689307e-104
-2.948194819481948,1.12247942100546647217365802302e-104
-2.9474947494749477,1.19586367184913530319328140998e-104
-2.946794679467947,1.2740450221883133177613122748e-104
-2.946094609460946,1.35733702113815999721973162599e-104
-2.9453945394539454,1.44607370975204081322234992918e-104
-2.9446944694469446,1.54061096011366060707639859422e-104
-2.943994399439944,1.64132790192639804422381007558e-104
-2.9432943294329434,1.74862844231405080658700319531e-104
-2.9425942594259427,1.86294288492408254040139814931e-104
-2.941894189418942,1.98472965481978324471045982012e-104
-2.941194119411941,2.11447713607426653116560397202e-104
-2.9404940494049403,2.2527056294271581930323987238e-104
-2.93979397939794,2.39996943784850345354011427959e-104
-2.939093909390939,2.55685908836718292393177450059e-104
-2.9383938393839384,2.72400369906349140198715181414e-104
-2.9376937693769376,2.90207350071118277103191802346e-104
-2.936993699369937,3.09178252317026692619249174112e-104
-2.9362936293629365,3.29389145729580027149587961981e-104
-2.9355935593559357,3.50921070382533456704389325068e-104
-2.934893489348935,3.73860362146238424777640023625e-104
-2.934193419341934,3.98298998716630849862279838431e-104
-2.9334933493349333,4.24334968251466366495055322797e-104
-2.932793279327933,4.52072662090032313646287830852e-104
-2.932093209320932,4.81623293130435152857472007825e-104
-2.9313931393139314,5.13105341539368117222377797091e-104
-2.9306930693069306,5.46645029581151543370208779827e-104
-2.92999299929993,5.82376827466940708157142261921e-104
-2.9292929292929295,6.20443992251478881037845182864e-104
-2.9285928592859287,6.60999141935326331764154638895e-104
-2.927892789278928,7.04204867072778102578589359888e-104
-2.927192719271927,7.5023438233495761161133262244e-104
-2.9264926492649264,7.99272220638667755430464890002e-104
-2.9257925792579256,8.51514972620346519387855888386e-104
-2.9250925092509252,9.07172074418321942044496965053e-104
-2.9243924392439244,9.66466646917692666036102706466e-104
-2.9236923692369237,1.02963638982010982238182047049e-103
-2.922992299229923,1.09693453411887388079271888747e-103
-2.922292229222922,1.16863085679522757915855289879e-103
-2.9215921592159217,1.24501276179876446320304503469e-103
-2.920892089208921,1.32638643164239833075352279747e-103
-2.92019201920192,1.4130780542233910012374673039e-103
-2.9194919491949194,1.50543512978508637390964314394e-103
-2.9187918791879186,1.60382786325235576504634011221e-103
-2.9180918091809183,1.70865064751753235226036598175e-103
-2.9173917391739175,1.8203236436181516417424585671e-103
-2.9166916691669167,1.93929446413314093374545467634e-103
-2.915991599159916,2.06603996654049835182528634267e-103
-2.915291529152915,2.20106816371714301916018014501e-103
-2.9145914591459148,2.34492025923369154097114087944e-103
-2.913891389138914,2.49817281559235443732261354581e-103
-2.913191319131913,2.66144006409270606158996041334e-103
-2.9124912491249124,2.83537636557351368913511329778e-103
-2.9117911791179116,3.02067883188703870883739988414e-103
-2.9110911091109113,3.2180901185990955451038007092e-103
-2.9103910391039105,3.42840140010360264859019509703e-103
-2.9096909690969097,3.65245553905687474318203401141e-103
-2.908990899089909,3.8911504628318120577137010862e-103
-2.908290829082908,4.14544276050327117639582051638e-103
-2.907590759075908,4.41635151477440219524619387927e-103
-2.906890689068907,4.70496238418160229159382125117e-103
-2.9061906190619062,5.0124319519268181611186658323e-103
-2.9054905490549054,5.33999235874660418703344857166e-103
-2.9047904790479047,5.68895623837198461345190381028e-103
-2.9040904090409043,6.06072197533203030389172500635e-103
-2.9033903390339035,6.45677930616325634928197661982e-103
-2.9026902690269027,6.87871528643530696430926788507e-103
-2.901990199019902,7.3282206475000874194502260887e-103
-2.901290129012901,7.80709656839764158982422663205e-103
-2.9005900590059004,8.31726189004391509835508941055e-103
-2.8998899889989,8.8607608005717849514158199521e-103
-2.8991899189918993,9.43977102259944860478463382062e-103
-2.8984898489848985,1.00566125351974837103159957974e-102
-2.8977897789778977,1.07137568654789810716567465956e-102
-2.897089708970897,1.14138369869998275106104623731e-102
-2.8963896389638966,1.21596578645976624311998737778e-102
-2.8956895689568958,1.29542076878883531014989565039e-102
-2.894989498949895,1.3800669838376333585689200219e-102
-2.894289428942894,1.4702435638093280509012130826e-102
-2.8935893589358934,1.56631179307884327119584949184e-102
-2.892889288928893,1.66865655500476096941768641284e-102
-2.8921892189218923,1.77768787322378981846377050552e-102
-2.8914891489148915,1.89384255359858249917869625791e-102
-2.8907890789078907,2.01758593339002220419825457483e-102
-2.89008900890089,2.14941374465708081888049321578e-102
-2.8893889388938896,2.28985409933975359563774568111e-102
-2.888688868886889,2.43946960397471302086016748205e-102
-2.887988798879888,2.59885961250206421008621386254e-102
-2.8872887288728872,2.76866262618644858935974549805e-102
-2.8865886588658864,2.94955885025167259666412996192e-102
-2.885888588858886,3.14227291746651377910884827366e-102
-2.8851885188518853,3.34757678957810120208390236001e-102
-2.8844884488448845,3.56629284820769373980975829112e-102
-2.8837883788378837,3.79929718757681898229367542088e-102
-2.883088308830883,4.04752312224490639281524755744e-102
-2.882388238823882,4.3119649238912037770108510383e-102
-2.881688168816882,4.59368180210161807113766427822e-102
-2.880988098809881,4.89380214508563031018318895781e-102
-2.8802880288028803,5.2135280372977891298039882106e-102
-2.8795879587958795,5.55414007203923832702128006497e-102
-2.8788878887888787,5.91700247830252565841045878327e-102
-2.8781878187818783,6.30356858236990107436395570588e-102
-2.8774877487748776,6.71538662602459180560453226752e-102
-2.8767876787678768,7.15410596465561556987461462167e-102
-2.876087608760876,7.62148367005561952786361766987e-102
-2.875387538753875,8.11939156433886152174145859752e-102
-2.874687468746875,8.6498237131137084455781156004e-102
-2.873987398739874,9.21490440790798439775382910607e-102
-2.8732873287328733,9.81689666976569301348851769848e-102
-2.8725872587258725,1.04582113080642367520269705544e-101
-2.8718871887188717,1.11414165707744674120192518578e-101
-2.8711871187118714,1.18692484247947475660073841039e-101
-2.8704870487048706,1.26446215074755052297480499379e-101
-2.86978697869787,1.34706407931613014387137989351e-101
-2.869086908690869,1.43506140214186486159796796492e-101
-2.8683868386838682,1.52880649366863116753380528842e-101
-2.867686768676868,1.6286747392295725714107584012e-101
-2.866986698669867,1.73506603753183900781241735783e-101
-2.8662866286628663,1.8484064012309155818144248589e-101
-2.8655865586558655,1.9691496620024902955675865315e-101
-2.8648864886488647,2.09777928692867426114186016815e-101
-2.8641864186418644,2.23481031346872383863374995215e-101
-2.8634863486348636,2.38079141075211926786932506936e-101
-2.862786278627863,2.536307075441904552806332456e-101
-2.862086208620862,2.70197997095081191252978697163e-101
-2.8613861386138613,2.87847341936997301429606007029e-101
-2.860686068606861,3.0664940560755751209400173457e-101
-2.85998599859986,3.26679465763457004950259194314e-101
-2.8592859285928593,3.48017715431935238256968235908e-101
-2.8585858585858586,3.70749583928437823931341420864e-101
-2.8578857885788578,3.94966078723795089244227086906e-101
-2.857185718571857,4.20764149628493821473521341638e-101
-2.8564856485648566,4.48247076750937227045115498883e-101
-2.855785578557856,4.77524883781030669246160416602e-101
-2.855085508550855,5.08714778252469533358613013914e-101
-2.8543854385438543,5.41941620544330762627791792131e-101
-2.8536853685368535,5.77338423498265460455283488886e-101
-2.852985298529853,6.15046884648753770279073027717e-101
-2.8522852285228524,6.55217953196206569079598123484e-101
-2.8515851585158516,6.98012433988956924305616997579e-101
-2.850885088508851,7.43601630931452731829620630534e-101
-2.85018501850185,7.92168032390172986575669803753e-101
-2.8494849484948497,8.4390604133976919159874412877e-101
-2.848784878487849,8.9902275316836857259840262836e-101
-2.848084808480848,9.57738784253280263052319169891e-101
-2.8473847384738473,1.02028915462006985466234567034e-100
-2.8466846684668465,1.08692422821567260914399062452e-100
-2.845984598459846,1.1579107145541860905206264509e-100
-2.8452845284528454,1.23353273574292970008133521996e-100
-2.8445844584458446,1.31409296315279188713197072205e-100
-2.843884388438844,1.39991382828143806252384291912e-100
-2.843184318431843,1.49133881264816144665013466945e-100
-2.8424842484248423,1.5887338218808559769574197099e-100
-2.841784178417842,1.69248864948748804611324361916e-100
-2.841084108410841,1.80301853616634295088608971612e-100
-2.8403840384038403,1.92076583088885993612624681684e-100
-2.8396839683968396,2.04620176039833006862908319116e-100
-2.838983898389839,2.17982831419766779567759504682e-100
-2.8382838283828384,2.32218025256374474398552070723e-100
-2.8375837583758377,2.47382724561805526937910508241e-100
-2.836883688368837,2.63537615200378050572427754265e-100
-2.836183618361836,2.80747344628159313966380231177e-100
-2.8354835483548353,2.99080780474742294732568448219e-100
-2.834783478347835,3.18611286001278833154720501283e-100
-2.834083408340834,3.3941701353571238473866994388e-100
-2.8333833383338334,3.61581217058592239748063699584e-100
-2.8326832683268326,3.85192585188905130239677856697e-100
-2.831983198319832,4.10345595901464722638704753229e-100
-2.8312831283128315,4.37140894393356198371140956926e-100
-2.8305830583058307,4.65685695610805090351702841452e-100
-2.82988298829883,4.96094213044530148269722567764e-100
-2.829182918291829,5.28488115508929849132330696087e-100
-2.8284828482848283,5.62997013729896920733905065069e-100
-2.827782778277828,5.99758978687311317868238871058e-100
-2.827082708270827,6.38921093783450452640029777832e-100
-2.8263826382638264,6.80640043044983875807731325755e-100
-2.8256825682568256,7.25082737709317204840835771851e-100
-2.824982498249825,7.724269837004807953839564346e-100
-2.8242824282428245,8.22862192661478345450247984117e-100
-2.8235823582358237,8.76590139386631786775311977967e-100
-2.822882288228823,9.33825768679314361328591688439e-100
-2.822182218221822,9.94798054862367995020459537738e-100
-2.8214821482148214,1.05975091737430698875836226597e-99
-2.820782078207821,1.12894419611261195182707513232e-99
-2.8200820082008202,1.202654690420878974353815016e-99
-2.8193819381938194,1.28117726587323762758556977013e-99
-2.8186818681868187,1.36482603327865612806627217261e-99
-2.817981798179818,1.45393560461820416862424504002e-99
-2.817281728172817,1.54886243093330663528494676188e-99
-2.8165816581658167,1.64998622751224294822861883205e-99
-2.815881588158816,1.75771149207135155637259313081e-99
-2.815181518151815,1.8724691219964206891655680768e-99
-2.8144814481448144,1.99471813710852328412485439239e-99
-2.8137813781378136,2.12494751483758646199554651097e-99
-2.8130813081308133,2.26367814513904455860239728742e-99
-2.8123812381238125,2.41146491296330541376161022403e-99
-2.8116811681168117,2.5688989166013807810446329636e-99
-2.810981098109811,2.73660983076951995704992052039e-99
-2.81028102810281,2.91526842387783486794462459568e-99
-2.8095809580958098,3.10558923953747154072589740245e-99
-2.808880888088809,3.30833345302675750088691445191e-99
-2.808180818081808,3.52431191412211074512214755161e-99
-2.8074807480748074,3.75438838846063096687394545869e-99
-2.8067806780678066,3.99948301037706971539482485421e-99
-2.8060806080608063,4.26057596101808563653005305954e-99
-2.8053805380538055,4.53871138642396089729807586974e-99
-2.8046804680468047,4.83500157123572826787589208023e-99
-2.803980398039804,5.1506313847000070334352113369e-99
-2.803280328032803,5.48686301673910208068348104399e-99
-2.8025802580258024,5.84504102300081231182893423977e-99
-2.801880188018802,6.22659769905200941932782023598e-99
-2.8011801180118012,6.63305880517875867284476569724e-99
-2.8004800480048004,7.06604966466842358004120562226e-99
-2.7997799779977997,7.52730165993472675823659044274e-99
-2.799079907990799,8.01865915243478195981674021143e-99
-2.7983798379837985,8.5420868540283073406737008504e-99
-2.7976797679767977,9.09967767921765044812392910613e-99
-2.796979697969797,9.69366110964268488870585594478e-99
-2.796279627962796,1.03264121042379877413917033367e-98
-2.7955795579557954,1.10004605906538050154136951812e-98
-2.794879487948795,1.17185015758396182398023574325e-98
-2.7941794179417943,1.24834059161979791563239785997e-98
-2.7934793479347935,1.32982317903001389597697344376e-98
-2.7927792779277927,1.41662369200225609404441449419e-98
-2.792079207920792,1.50908915888873412862172616262e-98
-2.7913791379137916,1.60758925096312129523581631103e-98
-2.7906790679067908,1.71251775963714098328431506018e-98
-2.78997899789979,1.82429417003837370643173853316e-98
-2.789278927892789,1.94336533723303806341318306148e-98
-2.7885788578857884,2.07020727179031701797538289692e-98
-2.787878787878788,2.20532704181669254386390756967e-98
-2.7871787178717873,2.34926479906083296148847136018e-98
-2.7864786478647865,2.50259593717534852407011567867e-98
-2.7857785778577857,2.66593339076121912686575768454e-98
-2.785078507850785,2.83993008437049164789743928004e-98
-2.7843784378437846,3.02528154125257440254229587307e-98
-2.783678367836784,3.22272866225833461469043572065e-98
-2.782978297829783,3.43306068600210285609689017903e-98
-2.7822782278227822,3.65711834210048941806389044428e-98
-2.7815781578157814,3.8957972100831239861140582766e-98
-2.780878087808781,4.15005129738451025460261335252e-98
-2.7801780178017803,4.42089685070780658289640933168e-98
-2.7794779477947795,4.70941641597726133797184783542e-98
-2.7787778777877787,5.01676316309490115293366690861e-98
-2.778077807780778,5.34416549276578695331740967298e-98
-2.7773777377737776,5.69293194378863548261688013953e-98
-2.776677667766777,6.06445642040896146404777728423e-98
-2.775977597759776,6.46022376060133118083081279018e-98
-2.7752775277527753,6.88181566751810612041199952847e-98
-2.7745774577457745,7.33091702778349595168520029971e-98
-2.7738773877387737,7.80932264186588282619497709716e-98
-2.7731773177317733,8.31894439338950145239959962405e-98
-2.7724772477247726,8.86181888602446886140754222833e-98
-2.7717771777177718,9.44011557842450929572134385531e-98
-2.771077107710771,1.00561454497141388464939357073e-97
-2.77037703770377,1.07123702300982904308327806665e-97
-2.76967696769677,1.1411412233464298101269178488e-97
-2.768976897689769,1.2156064831215739260527617057e-97
-2.7682768276827683,1.29493036091606045887016101116e-97
-2.7675767576757675,1.37942982519853206099130151482e-97
-2.7668766876687667,1.4694425202769919476470991029e-97
-2.7661766176617664,1.56532811480607559291836698347e-97
-2.7654765476547656,1.66746973823602881153519564097e-97
-2.764776477647765,1.77627551093361603782003404185e-97
-2.764076407640764,1.89218017408728398918393155273e-97
-2.7633763376337632,2.0156468258984700227169885984e-97
-2.762676267626763,2.1471687709928727599710336711e-97
-2.761976197619762,2.28727149043096831311042557212e-97
-2.7612761276127613,2.43651474018297422930726149949e-97
-2.7605760576057605,2.59549478644267833825220538603e-97
-2.7598759875987597,2.76484678670438635405733679004e-97
-2.759175917591759,2.94524732610402959121041952291e-97
-2.7584758475847586,3.13741711914866880013020168871e-97
-2.757775777577758,3.34212388761922029416789704973e-97
-2.757075707570757,3.56018542612937066079981553542e-97
-2.7563756375637563,3.7924728675781427595654180864e-97
-2.7556755675567555,4.03991416152633349962813647028e-97
-2.754975497549755,4.30349777938222567799350046381e-97
-2.7542754275427543,4.58427666117918719410369683385e-97
-2.7535753575357536,4.88337241969959369300602221655e-97
-2.7528752875287528,5.20197981871965190047604544847e-97
-2.752175217521752,5.54137154325089923558189623914e-97
-2.7514751475147516,5.90290328080840128443095300632e-97
-2.750775077507751,6.28801913398902688202557235224e-97
-2.75007500750075,6.69825738595344973632685212997e-97
-2.7493749374937493,7.13525664182236602126087565055e-97
-2.7486748674867485,7.60076237049232702779706449821e-97
-2.747974797479748,8.09663387297251763184671883959e-97
-2.7472747274727474,8.62485170505306790209737644189e-97
-2.7465746574657466,9.18752558391614716520273262546e-97
-2.745874587458746,9.78690281024523945626128316677e-97
-2.745174517451745,1.04253772394298060259945291697e-96
-2.7444744474447447,1.11054988376661926599931448188e-96
-2.743774377437744,1.18299838610824833478612085653e-96
-2.743074307430743,1.26017256984929234086904159986e-96
-2.7423742374237423,1.3423806421054173097127421949e-96
-2.7416741674167415,1.42995090848942024983693239055e-96
-2.740974097409741,1.52323308357999668475485363016e-96
-2.7402740274027404,1.62259968682509659904259388967e-96
-2.7395739573957396,1.72844752944759451191349729312e-96
-2.738873887388739,1.84119929828690669201740276982e-96
-2.738173817381738,1.96130524289390153264937761483e-96
-2.7374737473747377,2.08924497260991101074977956503e-96
-2.736773677367737,2.22552937079943591955671987866e-96
-2.736073607360736,2.37070263387117909517084106165e-96
-2.7353735373537353,2.52534444322355780245809241561e-96
-2.7346734673467346,2.69007227877716812478503523282e-96
-2.733973397339734,2.86554388332334763991205353036e-96
-2.7332733273327334,3.05245988751989648169827175792e-96
-2.7325732573257326,3.25156660600243311416217495591e-96
-2.731873187318732,3.46365901576761981804598652346e-96
-2.731173117311731,3.68958392870601167510947373461e-96
-2.7304730473047307,3.9302433709401080698165484866e-96
-2.72977297729773,4.1865981824455556356070905263e-96
-2.729072907290729,4.45967185131324178163961310001e-96
-2.7283728372837284,4.75055459794573664534422538431e-96
-2.7276727672767276,5.0604077254773959275791903139e-96
-2.726972697269727,5.39046825376777746402390535946e-96
-2.7262726272627265,5.74205385545260111346111346975e-96
-2.7255725572557257,6.11656811373704890953725321387e-96
-2.724872487248725,6.51550612290007017712976636899e-96
-2.724172417241724,6.94046045384538094327505499852e-96
-2.7234723472347233,7.393127508491141846787828642e-96
-2.722772277227723,7.87531428833760041911402113316e-96
-2.722072207220722,8.38894560420837673663499522319e-96
-2.7213721372137214,8.93607175591032979259419820725e-96
-2.7206720672067206,9.51887671244529936117878735353e-96
-2.71997199719972,1.01396868253876911275972893533e-95
-2.719271927192719,1.08009801101764752500651889084e-95
-2.7185718571857187,1.1505396132330454505906856754e-95
-2.717871787178718,1.22557465380120456180039490067e-95
-2.717171717171717,1.3055026270920432295580096306e-95
-2.7164716471647163,1.39064255202526649573602798642e-95
-2.7157715771577156,1.48133424473637437742369341502e-95
-2.715071507150715,1.57793967418731825364644642349e-95
-2.7143714371437144,1.68084440612733664632324781101e-95
-2.7136713671367136,1.79045914115994488216143381149e-95
-2.712971297129713,1.90722135305013998362635413724e-95
-2.712271227122712,2.03159703380245562939921742919e-95
-2.7115711571157117,2.16408255246811813272623413258e-95
-2.710871087108711,2.30520663509158143479777638849e-95
-2.71017101710171,2.45553247369030942312827891112e-95
-2.7094709470947094,2.61565997267602251584243713611e-95
-2.7087708770877086,2.78622814167302396421945640655e-95
-2.7080708070807082,2.96791764427199055223672333812e-95
-2.7073707370737075,3.16145351288172004931103037791e-95
-2.7066706670667067,3.36760804049925454136882321591e-95
-2.705970597059706,3.58720386092860111540289044521e-95
-2.705270527052705,3.82111722972431055051268250201e-95
-2.7045704570457048,4.0702815189407626674747679032e-95
-2.703870387038704,4.33569093961711792276341002824e-95
-2.703170317031703,4.61840450683586254410134885964e-95
-2.7024702470247024,4.91955026316028354100570346859e-95
-2.7017701770177016,5.24032977728624139529427943134e-95
-2.7010701070107013,5.58202293583826190608495656489e-95
-2.7003700370037005,5.94599304741178549160489440156e-95
-2.6996699669966997,6.33369227920071333368628021084e-95
-2.698969896989699,6.74666744788524178631741296539e-95
-2.698269826982698,7.18656618785615463041701931322e-95
-2.697569756975698,7.65514352136097794490613863891e-95
-2.696869686968697,8.15426885675996121934023420506e-95
-2.696169616961696,8.68593344277693797542215716432e-95
-2.6954695469546954,9.25225830846156488527806952349e-95
-2.6947694769476946,9.85550272050037654751390488266e-95
-2.6940694069406943,1.04980731915831966248578658746e-94
-2.6933693369336935,1.11825330757281573359171569632e-94
-2.6926692669266927,1.19116127887956025612685179043e-94
-2.691969196919692,1.2688220694931690458507112778e-94
-2.691269126912691,1.35154547023155653475117276721e-94
-2.690569056905691,1.43966146144235775019861901297e-94
-2.68986898689869,1.53352152860251864474746315332e-94
-2.6891689168916892,1.63350006363362423080418496542e-94
-2.6884688468846885,1.73999585751700249429070770831e-94
-2.6877687768776877,1.85343369015615722628256169435e-94
-2.687068706870687,1.97426602382096622683253245563e-94
-2.6863686368636865,2.1029748069220947920486202927e-94
-2.6856685668566858,2.24007339530231752606900587348e-94
-2.684968496849685,2.38610859869975590504812258488e-94
-2.684268426842684,2.54166286053696538341118321882e-94
-2.6835683568356834,2.7073565797211844260214824937e-94
-2.682868286828683,2.88385058370551991017984913805e-94
-2.6821682168216823,3.07184876266533749238015541448e-94
-2.6814681468146815,3.27210087528221675599407827812e-94
-2.6807680768076807,3.48540553731684714367310637773e-94
-2.68006800680068,3.71261340487480612026928923104e-94
-2.679367936793679,3.9546305650479101025837091342e-94
-2.678667866786679,4.21242214743838303190147262419e-94
-2.677967796779678,4.48701617095457299239256913627e-94
-2.677267726772677,4.77950764119917232006737508683e-94
-2.6765676567656764,5.09106291477685542342909757742e-94
-2.6758675867586756,5.422924347903271047842446153e-94
-2.6751675167516753,5.77641524783406532922030348691e-94
-2.6744674467446745,6.15294514683909243194605410017e-94
-2.6737673767376737,6.55401541972510413200541700756e-94
-2.673067306730673,6.98122526728918164710727300074e-94
-2.672367236723672,7.43627808953145249854129140512e-94
-2.671667166716672,7.92098827401513777350261730167e-94
-2.670967096709671,8.4372884264104159144982596624e-94
-2.6702670267026702,8.9872370720221029474713956407e-94
-2.6695669566956695,9.57302685897676212855144549997e-94
-2.6688668866886687,1.01969932957409215864303383536e-93
-2.6681668166816683,1.08616240577670556854822258006e-93
-2.6674667466746675,1.15695689003396616074459633686e-93
-2.6667666766676668,1.23236502170926067350511953071e-93
-2.666066606660666,1.31268742862569214650812879873e-93
-2.665366536653665,1.3982443249418149071862656549e-93
-2.664666466646665,1.48937678704953512859212882656e-93
-2.663966396639664,1.5864481125752808857613418652e-93
-2.6632663266326633,1.68984526789536635873744413249e-93
-2.6625662566256625,1.79998042993151070412845872254e-93
-2.6618661866186617,1.91729262836499110036552538133e-93
-2.6611661166116614,2.04224949480930392837994042253e-93
-2.6604660466046606,2.17534912590716724645287285308e-93
-2.65976597659766,2.31712206776902507939664447655e-93
-2.659065906590659,2.46813342965708761158580748653e-93
-2.658365836583658,2.62898513532962642468209659406e-93
-2.657665766576658,2.80031832101031589292018096817e-93
-2.656965696569657,2.98281588953147455664559989231e-93
-2.6562656265626563,3.17720523081854168616525226547e-93
-2.6555655565556555,3.384261119550580805223773364e-93
-2.6548654865486547,3.60480880153161415884659044411e-93
-2.6541654165416544,3.83972728106160257104950088703e-93
-2.6534653465346536,4.0899528223963637994426178793e-93
-2.652765276527653,4.35648267923364550498986116228e-93
-2.652065206520652,4.64037906707737229823235450581e-93
-2.6513651365136512,4.94277339429145143535980773828e-93
-2.650665066506651,5.26487076868915763271562765624e-93
-2.64996499649965,5.60795479759755235487632234891e-93
-2.6492649264926493,5.97339270050628467454746152004e-93
-2.6485648564856485,6.36264075465415092791073902522e-93
-2.6478647864786478,6.77725009523110318031841657569e-93
-2.6471647164716474,7.21887289328258656466794168305e-93
-2.6464646464646466,7.68926893591288269161473233459e-93
-2.645764576457646,8.1903126349749486777347589744e-93
-2.645064506450645,8.72400049215127666710569683624e-93
-2.6443644364436443,9.29245905013370833023798851187e-93
-2.6436643664366435,9.89795336155677837286375912125e-93
-2.642964296429643,1.0542896009389491481585068807e-92
-2.6422642264226424,1.12298567146937180189806438715e-92
-2.6415641564156416,1.19615725699811049011291673235e-92
-2.640864086408641,1.27409589389098135368529818993e-92
-2.64016401640164,1.35711210656937709921360583463e-92
-2.6394639463946397,1.44553664404323404301341872354e-92
-2.638763876387639,1.53972179695773522636483029958e-92
-2.638063806380638,1.64004280039420470502458007667e-92
-2.6373637363736373,1.74689932800956105229840254194e-92
-2.6366636663666365,1.86071708345942324681889898206e-92
-2.6359635963596357,1.98194949543856067641723839745e-92
-2.6352635263526354,2.11107952308404209364144878003e-92
-2.6345634563456346,2.24862157892634219480967981085e-92
-2.633863386338634,2.39512357703891744899590219668e-92
-2.633163316331633,2.55116911453881336078369549621e-92
-2.6324632463246322,2.71737979511737673958774556588e-92
-2.631763176317632,2.89441770384788107484119069759e-92
-2.631063106310631,3.08298804311695245848635221724e-92
-2.6303630363036303,3.28384194016864105077611915653e-92
-2.6296629662966295,3.49777943743272191538139048684e-92
-2.6289628962896288,3.72565267753536864343900580049e-92
-2.6282628262826284,3.96836929566380117349202970577e-92
-2.6275627562756276,4.22689603278480578495169180985e-92
-2.626862686268627,4.50226258409009759626006351104e-92
-2.626162616261626,4.79556569798341727631743472754e-92
-2.6254625462546253,5.10797354191412546489230221284e-92
-2.624762476247625,5.44073035242962527835414092796e-92
-2.624062406240624,5.79516138794545197984951855604e-92
-2.6233623362336234,6.17267820393641433993570593164e-92
-2.6226622662266226,6.57478427153549818413519354018e-92
-2.621962196219622,7.00308096189355224902483920899e-92
-2.6212621262126214,7.45927392010469323583987079069e-92
-2.6205620562056207,7.94517985405657859457124328747e-92
-2.61986198619862,8.46273376520557053442833727677e-92
-2.619161916191619,9.01399665004842961913193983614e-92
-2.6184618461846183,9.60116370292011545150329022771e-92
-2.617761776177618,1.02265730527485194870888074062e-91
